,Time_Spend_Company,Number_Projects,Work_Accident,Promotion_Last_5_Years,Department,Salary,Left,AMHGroup,LEGroup,SLGroup
6518,6_T,6_NP,N_WA,N_P,8_D,medium_S,N_L,intensive_H,good_LE,high_SL
6519,3_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,standard_H,very good_LE,high_SL
6520,5_T,4_NP,N_WA,N_P,8_D,medium_S,N_L,intensive_H,insufficient_LE,low_SL
6521,2_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,good_LE,high_SL
6522,3_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,good_LE,high_SL
6523,3_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6524,2_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6525,4_T,4_NP,N_WA,N_P,1_D,high_S,N_L,intensive_H,good_LE,high_SL
6526,2_T,4_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,very good_LE,high_SL
6527,3_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,very good_LE,high_SL
6528,3_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6529,2_T,3_NP,Y_WA,N_P,1_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6530,4_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6531,3_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6532,4_T,4_NP,Y_WA,N_P,2_D,medium_S,N_L,standard_H,good_LE,high_SL
6533,3_T,3_NP,Y_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6534,3_T,5_NP,N_WA,N_P,2_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6535,2_T,3_NP,Y_WA,N_P,2_D,medium_S,N_L,intensive_H,good_LE,high_SL
6536,3_T,3_NP,Y_WA,N_P,2_D,medium_S,N_L,standard_H,good_LE,high_SL
6537,4_T,3_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6538,3_T,3_NP,Y_WA,N_P,2_D,low_S,N_L,standard_H,good_LE,high_SL
6539,5_T,4_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,very good_LE,high_SL
6540,3_T,5_NP,Y_WA,N_P,2_D,low_S,N_L,intensive_H,very good_LE,high_SL
6541,3_T,5_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,good_LE,high_SL
6542,3_T,2_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,good_LE,high_SL
6543,2_T,4_NP,N_WA,N_P,1_D,low_S,N_L,intensive_H,very good_LE,high_SL
6544,3_T,3_NP,N_WA,N_P,1_D,high_S,N_L,standard_H,very good_LE,high_SL
6545,2_T,3_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6546,2_T,3_NP,N_WA,N_P,9_D,high_S,N_L,standard_H,very good_LE,high_SL
6547,3_T,5_NP,N_WA,N_P,3_D,high_S,N_L,intensive_H,insufficient_LE,low_SL
6548,2_T,3_NP,N_WA,N_P,3_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6549,3_T,4_NP,N_WA,N_P,3_D,low_S,N_L,intensive_H,very good_LE,high_SL
6550,3_T,4_NP,N_WA,N_P,3_D,high_S,N_L,standard_H,good_LE,high_SL
6551,3_T,3_NP,N_WA,N_P,3_D,low_S,N_L,intensive_H,good_LE,high_SL
6552,3_T,5_NP,N_WA,N_P,4_D,medium_S,N_L,standard_H,very good_LE,high_SL
6553,5_T,4_NP,Y_WA,N_P,4_D,high_S,N_L,standard_H,very good_LE,high_SL
6554,2_T,3_NP,Y_WA,N_P,4_D,medium_S,N_L,standard_H,good_LE,high_SL
6555,6_T,5_NP,N_WA,N_P,4_D,medium_S,N_L,intensive_H,insufficient_LE,low_SL
6556,4_T,3_NP,N_WA,N_P,3_D,medium_S,N_L,standard_H,insufficient_LE,low_SL
6557,2_T,3_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6558,4_T,3_NP,N_WA,N_P,6_D,high_S,N_L,intensive_H,good_LE,high_SL
6559,5_T,6_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,insufficient_LE,low_SL
6560,3_T,4_NP,N_WA,N_P,6_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6561,2_T,4_NP,N_WA,N_P,6_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6562,2_T,4_NP,N_WA,N_P,5_D,high_S,N_L,standard_H,sufficient_LE,medium_SL
6563,3_T,3_NP,N_WA,N_P,0_D,medium_S,N_L,standard_H,very good_LE,high_SL
6564,3_T,2_NP,N_WA,N_P,7_D,high_S,N_L,intensive_H,very good_LE,high_SL
6565,3_T,3_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6566,3_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6567,4_T,3_NP,Y_WA,N_P,9_D,medium_S,N_L,standard_H,insufficient_LE,low_SL
6568,3_T,4_NP,N_WA,N_P,5_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6569,4_T,2_NP,Y_WA,N_P,5_D,medium_S,N_L,standard_H,good_LE,medium_SL
6570,3_T,5_NP,N_WA,N_P,5_D,low_S,N_L,standard_H,good_LE,high_SL
6571,4_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6572,3_T,6_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,medium_SL
6573,3_T,4_NP,Y_WA,N_P,0_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6574,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,good_LE,high_SL
6575,2_T,5_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6576,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6577,4_T,6_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6578,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6579,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,good_LE,high_SL
6580,2_T,4_NP,Y_WA,N_P,0_D,high_S,N_L,intensive_H,sufficient_LE,medium_SL
6581,4_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6582,2_T,5_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6583,2_T,3_NP,Y_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6584,4_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6585,2_T,3_NP,Y_WA,N_P,0_D,high_S,N_L,intensive_H,good_LE,medium_SL
6586,3_T,6_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,insufficient_LE,low_SL
6587,3_T,5_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,good_LE,high_SL
6588,4_T,2_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6589,3_T,3_NP,Y_WA,N_P,0_D,high_S,N_L,intensive_H,good_LE,medium_SL
6590,2_T,3_NP,N_WA,N_P,7_D,low_S,N_L,intensive_H,good_LE,high_SL
6591,3_T,5_NP,Y_WA,N_P,7_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6592,2_T,5_NP,N_WA,N_P,7_D,high_S,N_L,intensive_H,very good_LE,high_SL
6593,3_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,standard_H,very good_LE,high_SL
6594,2_T,4_NP,N_WA,N_P,8_D,high_S,N_L,intensive_H,very good_LE,high_SL
6595,3_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6596,3_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6597,4_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6598,3_T,4_NP,Y_WA,N_P,1_D,medium_S,N_L,intensive_H,good_LE,high_SL
6599,3_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,very good_LE,high_SL
6600,2_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6601,2_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,very good_LE,high_SL
6602,3_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,very good_LE,high_SL
6603,3_T,6_NP,N_WA,N_P,1_D,high_S,N_L,standard_H,sufficient_LE,medium_SL
6604,3_T,6_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,insufficient_LE,low_SL
6605,6_T,3_NP,Y_WA,N_P,1_D,medium_S,N_L,standard_H,good_LE,high_SL
6606,3_T,4_NP,Y_WA,N_P,1_D,medium_S,N_L,standard_H,good_LE,medium_SL
6607,3_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,good_LE,high_SL
6608,3_T,4_NP,N_WA,N_P,2_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6609,3_T,4_NP,N_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6610,2_T,3_NP,N_WA,N_P,2_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6611,2_T,4_NP,N_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6612,3_T,2_NP,Y_WA,N_P,2_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6613,4_T,3_NP,Y_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6614,3_T,4_NP,Y_WA,N_P,2_D,high_S,N_L,intensive_H,good_LE,medium_SL
6615,2_T,4_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6616,3_T,3_NP,Y_WA,N_P,2_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6617,3_T,4_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,good_LE,high_SL
6618,2_T,3_NP,N_WA,N_P,2_D,high_S,N_L,intensive_H,very good_LE,high_SL
6619,3_T,4_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,good_LE,high_SL
6620,4_T,6_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,insufficient_LE,low_SL
6621,3_T,5_NP,N_WA,N_P,1_D,low_S,N_L,intensive_H,very good_LE,high_SL
6622,3_T,3_NP,N_WA,N_P,9_D,high_S,N_L,standard_H,very good_LE,high_SL
6623,3_T,5_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6624,3_T,4_NP,Y_WA,N_P,3_D,low_S,N_L,intensive_H,very good_LE,high_SL
6625,2_T,4_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,good_LE,high_SL
6626,3_T,4_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,insufficient_LE,medium_SL
6627,2_T,3_NP,Y_WA,N_P,3_D,low_S,N_L,standard_H,good_LE,medium_SL
6628,5_T,4_NP,N_WA,N_P,4_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6629,4_T,4_NP,N_WA,N_P,4_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6630,6_T,3_NP,N_WA,N_P,4_D,medium_S,N_L,standard_H,very good_LE,high_SL
6631,2_T,3_NP,N_WA,N_P,4_D,medium_S,N_L,standard_H,very good_LE,high_SL
6632,2_T,3_NP,N_WA,N_P,3_D,medium_S,N_L,standard_H,very good_LE,high_SL
6633,3_T,5_NP,Y_WA,N_P,6_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6634,3_T,4_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6635,6_T,3_NP,Y_WA,N_P,6_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6636,4_T,3_NP,N_WA,N_P,6_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6637,2_T,3_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6638,3_T,3_NP,N_WA,N_P,5_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6639,3_T,3_NP,N_WA,N_P,5_D,medium_S,N_L,standard_H,very good_LE,high_SL
6640,4_T,3_NP,N_WA,N_P,0_D,medium_S,N_L,intensive_H,insufficient_LE,low_SL
6641,6_T,4_NP,N_WA,N_P,7_D,medium_S,N_L,standard_H,very good_LE,high_SL
6642,3_T,2_NP,N_WA,N_P,2_D,high_S,N_L,intensive_H,sufficient_LE,medium_SL
6643,2_T,4_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,very good_LE,high_SL
6644,5_T,5_NP,N_WA,N_P,9_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6645,3_T,4_NP,Y_WA,N_P,5_D,medium_S,N_L,intensive_H,good_LE,high_SL
6646,2_T,5_NP,N_WA,N_P,5_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6647,2_T,3_NP,N_WA,N_P,5_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6648,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6649,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6650,5_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6651,2_T,3_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6652,5_T,3_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,insufficient_LE,low_SL
6653,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6654,2_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,good_LE,medium_SL
6655,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6656,4_T,6_NP,Y_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6657,3_T,3_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,good_LE,medium_SL
6658,2_T,3_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6659,5_T,5_NP,Y_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6660,4_T,3_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6661,3_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6662,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,good_LE,medium_SL
6663,3_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6664,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6665,4_T,6_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6666,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6667,3_T,5_NP,N_WA,N_P,7_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6668,5_T,3_NP,N_WA,N_P,7_D,low_S,N_L,standard_H,insufficient_LE,medium_SL
6669,3_T,5_NP,N_WA,N_P,7_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6670,5_T,4_NP,Y_WA,N_P,8_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6671,2_T,3_NP,Y_WA,N_P,8_D,medium_S,N_L,standard_H,very good_LE,high_SL
6672,2_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6673,3_T,4_NP,N_WA,N_P,8_D,medium_S,N_L,intensive_H,good_LE,high_SL
6674,3_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6675,5_T,2_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,insufficient_LE,medium_SL
6676,2_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,sufficient_LE,medium_SL
6677,2_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6678,3_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,good_LE,high_SL
6679,3_T,5_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,good_LE,high_SL
6680,3_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6681,3_T,3_NP,N_WA,N_P,1_D,high_S,N_L,standard_H,sufficient_LE,medium_SL
6682,4_T,4_NP,N_WA,N_P,1_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6683,2_T,2_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6684,6_T,6_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6685,3_T,4_NP,N_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6686,3_T,3_NP,Y_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6687,4_T,4_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,very good_LE,high_SL
6688,3_T,3_NP,Y_WA,N_P,2_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6689,3_T,3_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,very good_LE,high_SL
6690,2_T,3_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,very good_LE,high_SL
6691,4_T,4_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6692,6_T,3_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,very good_LE,high_SL
6693,4_T,3_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,very good_LE,high_SL
6694,2_T,3_NP,Y_WA,N_P,2_D,low_S,N_L,intensive_H,very good_LE,high_SL
6695,4_T,6_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,very good_LE,high_SL
6696,3_T,4_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,very good_LE,high_SL
6697,3_T,4_NP,N_WA,N_P,1_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6698,3_T,2_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,insufficient_LE,medium_SL
6699,2_T,5_NP,N_WA,N_P,9_D,low_S,N_L,intensive_H,very good_LE,high_SL
6700,2_T,3_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,insufficient_LE,medium_SL
6701,4_T,4_NP,N_WA,N_P,3_D,low_S,N_L,intensive_H,good_LE,high_SL
6702,3_T,4_NP,N_WA,N_P,3_D,low_S,N_L,intensive_H,very good_LE,high_SL
6703,2_T,5_NP,N_WA,N_P,3_D,low_S,N_L,intensive_H,very good_LE,high_SL
6704,4_T,3_NP,N_WA,N_P,3_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6705,5_T,2_NP,N_WA,N_P,4_D,low_S,N_L,intensive_H,good_LE,medium_SL
6706,2_T,4_NP,N_WA,N_P,4_D,low_S,N_L,intensive_H,very good_LE,high_SL
6707,3_T,4_NP,N_WA,N_P,4_D,low_S,N_L,standard_H,insufficient_LE,medium_SL
6708,2_T,6_NP,Y_WA,N_P,4_D,medium_S,N_L,standard_H,very good_LE,high_SL
6709,3_T,4_NP,N_WA,N_P,3_D,medium_S,N_L,intensive_H,good_LE,high_SL
6710,3_T,5_NP,N_WA,N_P,6_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6711,3_T,4_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,good_LE,high_SL
6712,3_T,3_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6713,2_T,3_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6714,6_T,4_NP,N_WA,N_P,6_D,medium_S,N_L,intensive_H,insufficient_LE,low_SL
6715,2_T,3_NP,N_WA,N_P,6_D,medium_S,N_L,intensive_H,good_LE,high_SL
6716,4_T,4_NP,N_WA,N_P,5_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6717,3_T,2_NP,N_WA,N_P,0_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6718,4_T,4_NP,N_WA,N_P,7_D,medium_S,N_L,intensive_H,good_LE,high_SL
6719,2_T,2_NP,N_WA,N_P,2_D,medium_S,N_L,standard_H,insufficient_LE,medium_SL
6720,4_T,3_NP,Y_WA,N_P,1_D,high_S,N_L,standard_H,sufficient_LE,medium_SL
6721,2_T,5_NP,N_WA,N_P,9_D,low_S,N_L,standard_H,good_LE,high_SL
6722,3_T,5_NP,N_WA,N_P,5_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6723,2_T,5_NP,Y_WA,N_P,5_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6724,3_T,2_NP,N_WA,N_P,5_D,medium_S,N_L,standard_H,insufficient_LE,medium_SL
6725,3_T,6_NP,N_WA,N_P,0_D,medium_S,N_L,intensive_H,good_LE,high_SL
6726,5_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6727,3_T,3_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6728,3_T,2_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6729,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6730,5_T,4_NP,Y_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6731,5_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6732,3_T,5_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6733,3_T,5_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,very good_LE,high_SL
6734,3_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6735,5_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,insufficient_LE,low_SL
6736,3_T,3_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6737,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,very good_LE,high_SL
6738,3_T,5_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,good_LE,high_SL
6739,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,intensive_H,good_LE,high_SL
6740,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6741,3_T,5_NP,Y_WA,N_P,0_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6742,2_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,insufficient_LE,medium_SL
6743,3_T,4_NP,N_WA,N_P,0_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6744,3_T,3_NP,Y_WA,N_P,7_D,low_S,N_L,intensive_H,very good_LE,high_SL
6745,4_T,3_NP,N_WA,N_P,7_D,low_S,N_L,intensive_H,good_LE,high_SL
6746,5_T,4_NP,N_WA,N_P,7_D,low_S,N_L,standard_H,very good_LE,high_SL
6747,3_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6748,3_T,4_NP,N_WA,N_P,8_D,medium_S,N_L,standard_H,very good_LE,high_SL
6749,2_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,standard_H,very good_LE,high_SL
6750,3_T,3_NP,N_WA,N_P,8_D,medium_S,N_L,standard_H,good_LE,high_SL
6751,2_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,good_LE,medium_SL
6752,3_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6753,4_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,very good_LE,high_SL
6754,3_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6755,3_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,standard_H,very good_LE,high_SL
6756,3_T,4_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6757,3_T,4_NP,Y_WA,N_P,1_D,medium_S,N_L,standard_H,very good_LE,high_SL
6758,6_T,3_NP,N_WA,N_P,1_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6759,6_T,5_NP,N_WA,N_P,1_D,high_S,N_L,standard_H,insufficient_LE,low_SL
6760,2_T,5_NP,N_WA,N_P,1_D,low_S,N_L,intensive_H,very good_LE,high_SL
6761,3_T,3_NP,Y_WA,N_P,1_D,medium_S,N_L,intensive_H,sufficient_LE,medium_SL
6762,3_T,4_NP,N_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6763,3_T,3_NP,N_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6764,3_T,3_NP,N_WA,N_P,2_D,medium_S,N_L,standard_H,very good_LE,high_SL
6765,4_T,5_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,very good_LE,high_SL
6766,2_T,4_NP,Y_WA,N_P,2_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6767,2_T,3_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,good_LE,high_SL
6768,3_T,4_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,insufficient_LE,low_SL
6769,3_T,4_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,good_LE,medium_SL
6770,3_T,3_NP,Y_WA,N_P,2_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6771,2_T,4_NP,N_WA,N_P,2_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6772,3_T,3_NP,N_WA,N_P,2_D,low_S,N_L,standard_H,sufficient_LE,medium_SL
6773,3_T,3_NP,N_WA,N_P,1_D,low_S,N_L,standard_H,good_LE,medium_SL
6774,2_T,4_NP,N_WA,N_P,1_D,low_S,N_L,intensive_H,good_LE,medium_SL
6775,2_T,5_NP,N_WA,N_P,1_D,low_S,N_L,intensive_H,very good_LE,high_SL
6776,2_T,3_NP,N_WA,N_P,9_D,low_S,N_L,intensive_H,sufficient_LE,medium_SL
6777,2_T,3_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,good_LE,medium_SL
6778,2_T,5_NP,Y_WA,N_P,3_D,low_S,N_L,standard_H,insufficient_LE,medium_SL
6779,5_T,5_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,insufficient_LE,low_SL
6780,2_T,3_NP,Y_WA,N_P,3_D,low_S,N_L,intensive_H,very good_LE,high_SL
6781,2_T,3_NP,N_WA,N_P,3_D,low_S,N_L,standard_H,very good_LE,high_SL
6782,4_T,5_NP,N_WA,N_P,4_D,low_S,N_L,intensive_H,good_LE,high_SL
6783,4_T,5_NP,Y_WA,N_P,4_D,medium_S,N_L,standard_H,very good_LE,high_SL
6784,5_T,4_NP,N_WA,N_P,4_D,medium_S,N_L,intensive_H,very good_LE,high_SL
6785,2_T,3_NP,N_WA,N_P,4_D,medium_S,N_L,standard_H,good_LE,medium_SL
6786,3_T,3_NP,N_WA,N_P,3_D,medium_S,N_L,standard_H,very good_LE,high_SL
6787,2_T,5_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6788,2_T,5_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6789,2_T,4_NP,N_WA,N_P,6_D,medium_S,N_L,intensive_H,good_LE,medium_SL
6790,2_T,4_NP,N_WA,N_P,6_D,medium_S,N_L,standard_H,very good_LE,high_SL
6791,2_T,4_NP,Y_WA,N_P,6_D,medium_S,N_L,standard_H,good_LE,medium_SL
